,folder,lines
THUCNews/星座/404195.txt,星座,10.0
THUCNews/星座/405697.txt,星座,17.0
THUCNews/星座/402905.txt,星座,26.0
THUCNews/星座/403491.txt,星座,5.0
THUCNews/星座/404849.txt,星座,7.0
THUCNews/星座/405726.txt,星座,52.0
THUCNews/星座/404125.txt,星座,5.0
THUCNews/星座/405486.txt,星座,41.0
THUCNews/星座/402899.txt,星座,30.0
THUCNews/星座/406075.txt,星座,27.0
THUCNews/星座/405869.txt,星座,27.0
THUCNews/星座/404246.txt,星座,6.0
THUCNews/星座/403063.txt,星座,21.0
THUCNews/星座/405162.txt,星座,5.0
THUCNews/星座/403545.txt,星座,4.0
THUCNews/星座/405650.txt,星座,3.0
THUCNews/星座/406338.txt,星座,19.0
THUCNews/星座/403317.txt,星座,14.0
THUCNews/星座/404829.txt,星座,8.0
THUCNews/星座/404894.txt,星座,9.0
THUCNews/星座/404864.txt,星座,7.0
THUCNews/星座/404629.txt,星座,5.0
THUCNews/星座/402998.txt,星座,9.0
THUCNews/星座/403534.txt,星座,5.0
THUCNews/星座/406146.txt,星座,18.0
THUCNews/星座/405742.txt,星座,51.0
THUCNews/星座/404006.txt,星座,5.0
THUCNews/星座/403863.txt,星座,4.0
THUCNews/星座/406185.txt,星座,13.0
THUCNews/星座/406329.txt,星座,19.0
THUCNews/星座/404130.txt,星座,7.0
THUCNews/星座/405434.txt,星座,28.0
THUCNews/星座/403476.txt,星座,4.0
THUCNews/星座/406393.txt,星座,12.0
THUCNews/星座/403956.txt,星座,4.0
THUCNews/星座/405804.txt,星座,40.0
THUCNews/星座/404108.txt,星座,5.0
THUCNews/星座/403580.txt,星座,6.0
THUCNews/星座/403236.txt,星座,8.0
THUCNews/星座/404892.txt,星座,5.0
THUCNews/星座/404237.txt,星座,5.0
THUCNews/星座/404602.txt,星座,6.0
THUCNews/星座/405104.txt,星座,5.0
THUCNews/星座/405936.txt,星座,51.0
THUCNews/星座/403903.txt,星座,4.0
THUCNews/星座/402997.txt,星座,11.0
THUCNews/星座/403316.txt,星座,31.0
THUCNews/星座/405334.txt,星座,5.0
THUCNews/星座/403062.txt,星座,24.0
THUCNews/星座/403915.txt,星座,4.0
THUCNews/星座/403229.txt,星座,9.0
THUCNews/星座/403418.txt,星座,3.0
THUCNews/星座/403704.txt,星座,6.0
THUCNews/星座/405220.txt,星座,5.0
THUCNews/星座/405501.txt,星座,17.0
THUCNews/星座/403441.txt,星座,3.0
THUCNews/星座/404755.txt,星座,5.0
THUCNews/星座/405647.txt,星座,26.0
THUCNews/星座/405518.txt,星座,9.0
THUCNews/星座/406279.txt,星座,9.0
THUCNews/星座/403407.txt,星座,3.0
THUCNews/星座/403738.txt,星座,6.0
THUCNews/星座/406379.txt,星座,20.0
THUCNews/星座/405721.txt,星座,52.0
THUCNews/星座/405300.txt,星座,5.0
THUCNews/星座/404129.txt,星座,5.0
THUCNews/星座/405658.txt,星座,49.0
THUCNews/星座/406232.txt,星座,15.0
THUCNews/星座/406159.txt,星座,46.0
THUCNews/星座/406339.txt,星座,16.0
THUCNews/星座/403432.txt,星座,60.0
THUCNews/星座/405267.txt,星座,6.0
THUCNews/星座/406073.txt,星座,13.0
THUCNews/星座/405161.txt,星座,13.0
THUCNews/星座/406412.txt,星座,27.0
THUCNews/星座/406188.txt,星座,14.0
THUCNews/星座/404243.txt,星座,5.0
THUCNews/星座/406420.txt,星座,21.0
THUCNews/星座/403283.txt,星座,19.0
THUCNews/星座/404136.txt,星座,5.0
THUCNews/星座/403620.txt,星座,5.0
THUCNews/星座/404240.txt,星座,7.0
THUCNews/星座/404409.txt,星座,6.0
THUCNews/星座/404961.txt,星座,10.0
THUCNews/星座/404369.txt,星座,7.0
THUCNews/星座/405939.txt,星座,51.0
THUCNews/星座/405428.txt,星座,10.0
THUCNews/星座/406259.txt,星座,15.0
THUCNews/星座/404149.txt,星座,9.0
THUCNews/星座/403214.txt,星座,8.0
THUCNews/星座/404223.txt,星座,6.0
THUCNews/星座/405433.txt,星座,22.0
THUCNews/星座/405774.txt,星座,13.0
THUCNews/星座/406150.txt,星座,15.0
THUCNews/星座/405805.txt,星座,51.0
THUCNews/星座/405363.txt,星座,16.0
THUCNews/星座/404828.txt,星座,7.0
THUCNews/星座/405321.txt,星座,4.0
THUCNews/星座/404746.txt,星座,5.0
THUCNews/星座/405972.txt,星座,15.0
THUCNews/星座/403983.txt,星座,8.0
THUCNews/星座/403257.txt,星座,11.0
THUCNews/星座/405231.txt,星座,23.0
THUCNews/星座/404464.txt,星座,6.0
THUCNews/星座/403396.txt,星座,4.0
THUCNews/星座/403009.txt,星座,18.0
THUCNews/星座/405768.txt,星座,48.0
THUCNews/星座/404073.txt,星座,6.0
THUCNews/星座/403040.txt,星座,8.0
THUCNews/星座/402915.txt,星座,14.0
THUCNews/星座/406315.txt,星座,19.0
THUCNews/星座/404120.txt,星座,8.0
THUCNews/星座/405284.txt,星座,12.0
THUCNews/星座/403011.txt,星座,21.0
THUCNews/星座/403706.txt,星座,4.0
THUCNews/星座/404823.txt,星座,18.0
THUCNews/星座/405116.txt,星座,5.0
THUCNews/星座/405852.txt,星座,15.0
THUCNews/星座/406285.txt,星座,5.0
THUCNews/星座/404062.txt,星座,8.0
THUCNews/星座/403946.txt,星座,7.0
THUCNews/星座/405582.txt,星座,53.0
THUCNews/星座/405758.txt,星座,9.0
THUCNews/星座/403141.txt,星座,14.0
THUCNews/星座/405641.txt,星座,10.0
THUCNews/星座/406115.txt,星座,20.0
THUCNews/星座/406022.txt,星座,13.0
THUCNews/星座/404117.txt,星座,5.0
THUCNews/星座/404759.txt,星座,5.0
THUCNews/星座/404173.txt,星座,5.0
THUCNews/星座/405790.txt,星座,87.0
THUCNews/星座/403485.txt,星座,4.0
THUCNews/星座/405850.txt,星座,13.0
THUCNews/星座/404837.txt,星座,4.0
THUCNews/星座/403475.txt,星座,4.0
THUCNews/星座/403108.txt,星座,17.0
THUCNews/星座/406168.txt,星座,12.0
THUCNews/星座/405167.txt,星座,5.0
THUCNews/星座/403798.txt,星座,5.0
THUCNews/星座/403386.txt,星座,4.0
THUCNews/星座/404659.txt,星座,5.0
THUCNews/星座/402909.txt,星座,48.0
THUCNews/星座/404030.txt,星座,8.0
THUCNews/星座/405201.txt,星座,5.0
THUCNews/星座/404403.txt,星座,5.0
THUCNews/星座/404871.txt,星座,6.0
THUCNews/星座/404848.txt,星座,7.0
THUCNews/星座/404702.txt,星座,5.0
THUCNews/星座/404850.txt,星座,4.0
THUCNews/星座/405978.txt,星座,18.0
THUCNews/星座/404688.txt,星座,5.0
THUCNews/星座/402861.txt,星座,32.0
THUCNews/星座/404171.txt,星座,6.0
THUCNews/星座/405494.txt,星座,20.0
THUCNews/星座/406140.txt,星座,27.0
THUCNews/星座/404771.txt,星座,6.0
THUCNews/星座/406367.txt,星座,26.0
THUCNews/星座/405564.txt,星座,28.0
THUCNews/星座/403875.txt,星座,6.0
THUCNews/星座/405415.txt,星座,30.0
THUCNews/星座/404570.txt,星座,5.0
THUCNews/星座/405530.txt,星座,9.0
THUCNews/星座/403384.txt,星座,17.0
THUCNews/星座/403559.txt,星座,3.0
THUCNews/星座/405010.txt,星座,12.0
THUCNews/星座/405691.txt,星座,15.0
THUCNews/星座/403563.txt,星座,4.0
THUCNews/星座/404565.txt,星座,5.0
THUCNews/星座/403649.txt,星座,4.0
THUCNews/星座/405272.txt,星座,5.0
THUCNews/星座/404612.txt,星座,5.0
THUCNews/星座/403456.txt,星座,5.0
THUCNews/星座/403507.txt,星座,4.0
THUCNews/星座/406178.txt,星座,84.0
THUCNews/星座/402932.txt,星座,29.0
THUCNews/星座/405649.txt,星座,61.0
THUCNews/星座/403349.txt,星座,8.0
THUCNews/星座/404949.txt,星座,12.0
THUCNews/星座/404092.txt,星座,5.0
THUCNews/星座/403776.txt,星座,4.0
THUCNews/星座/406100.txt,星座,51.0
THUCNews/星座/405737.txt,星座,51.0
THUCNews/星座/402850.txt,星座,5.0
THUCNews/星座/403102.txt,星座,13.0
THUCNews/星座/406196.txt,星座,16.0
THUCNews/星座/403235.txt,星座,9.0
THUCNews/星座/403605.txt,星座,4.0
THUCNews/星座/402952.txt,星座,14.0
THUCNews/星座/403093.txt,星座,10.0
THUCNews/星座/404563.txt,星座,5.0
THUCNews/星座/405062.txt,星座,8.0
THUCNews/星座/405294.txt,星座,13.0
THUCNews/星座/403471.txt,星座,4.0
THUCNews/星座/405966.txt,星座,27.0
THUCNews/星座/405884.txt,星座,27.0
THUCNews/星座/403256.txt,星座,10.0
THUCNews/星座/403598.txt,星座,4.0
THUCNews/星座/404192.txt,星座,5.0
THUCNews/星座/403529.txt,星座,4.0
THUCNews/星座/405515.txt,星座,41.0
THUCNews/星座/405473.txt,星座,45.0
THUCNews/星座/406263.txt,星座,23.0
THUCNews/星座/405860.txt,星座,28.0
THUCNews/星座/404747.txt,星座,5.0
THUCNews/星座/404013.txt,星座,9.0
THUCNews/星座/402883.txt,星座,9.0
THUCNews/星座/404645.txt,星座,5.0
THUCNews/星座/404331.txt,星座,5.0
THUCNews/星座/404914.txt,星座,4.0
THUCNews/星座/405475.txt,星座,39.0
THUCNews/星座/406063.txt,星座,13.0
THUCNews/星座/406202.txt,星座,25.0
THUCNews/星座/405493.txt,星座,12.0
THUCNews/星座/403562.txt,星座,5.0
THUCNews/星座/403890.txt,星座,5.0
THUCNews/星座/404244.txt,星座,5.0
THUCNews/星座/405134.txt,星座,12.0
THUCNews/星座/403594.txt,星座,5.0
THUCNews/星座/405042.txt,星座,9.0
THUCNews/星座/404556.txt,星座,7.0
THUCNews/星座/404707.txt,星座,7.0
THUCNews/星座/404252.txt,星座,5.0
THUCNews/星座/404993.txt,星座,4.0
THUCNews/星座/402916.txt,星座,24.0
THUCNews/星座/405600.txt,星座,15.0
THUCNews/星座/403922.txt,星座,6.0
THUCNews/星座/405801.txt,星座,9.0
THUCNews/星座/405625.txt,星座,40.0
THUCNews/星座/404937.txt,星座,3.0
THUCNews/星座/405639.txt,星座,10.0
THUCNews/星座/403061.txt,星座,17.0
THUCNews/星座/404925.txt,星座,5.0
THUCNews/星座/403713.txt,星座,4.0
THUCNews/星座/403372.txt,星座,27.0
THUCNews/星座/403399.txt,星座,4.0
THUCNews/星座/404280.txt,星座,5.0
THUCNews/星座/403198.txt,星座,15.0
THUCNews/星座/405403.txt,星座,45.0
THUCNews/星座/403578.txt,星座,5.0
THUCNews/星座/405613.txt,星座,67.0
THUCNews/星座/404730.txt,星座,6.0
THUCNews/星座/404866.txt,星座,7.0
THUCNews/星座/403262.txt,星座,10.0
THUCNews/星座/403525.txt,星座,5.0
THUCNews/星座/405569.txt,星座,28.0
THUCNews/星座/405770.txt,星座,87.0
THUCNews/星座/404419.txt,星座,5.0
THUCNews/星座/402907.txt,星座,8.0
THUCNews/星座/404791.txt,星座,4.0
THUCNews/星座/406079.txt,星座,19.0
THUCNews/星座/404966.txt,星座,8.0
THUCNews/星座/402855.txt,星座,30.0
THUCNews/星座/404132.txt,星座,6.0
THUCNews/星座/405864.txt,星座,11.0
THUCNews/星座/403022.txt,星座,33.0
THUCNews/星座/406322.txt,星座,12.0
THUCNews/星座/404667.txt,星座,5.0
THUCNews/星座/403034.txt,星座,9.0
THUCNews/星座/405760.txt,星座,9.0
THUCNews/星座/405808.txt,星座,13.0
THUCNews/星座/404957.txt,星座,27.0
THUCNews/星座/405253.txt,星座,12.0
THUCNews/星座/403779.txt,星座,5.0
THUCNews/星座/403945.txt,星座,5.0
THUCNews/星座/405718.txt,星座,30.0
THUCNews/星座/403755.txt,星座,4.0
THUCNews/星座/404721.txt,星座,5.0
THUCNews/星座/403682.txt,星座,6.0
THUCNews/星座/404685.txt,星座,5.0
THUCNews/星座/405756.txt,星座,43.0
THUCNews/星座/403136.txt,星座,24.0
THUCNews/星座/403722.txt,星座,6.0
THUCNews/星座/405599.txt,星座,10.0
THUCNews/星座/404805.txt,星座,6.0
THUCNews/星座/405066.txt,星座,8.0
THUCNews/星座/403792.txt,星座,4.0
THUCNews/星座/404676.txt,星座,5.0
THUCNews/星座/404150.txt,星座,8.0
THUCNews/星座/405942.txt,星座,13.0
THUCNews/星座/404314.txt,星座,6.0
THUCNews/星座/405746.txt,星座,27.0
THUCNews/星座/404232.txt,星座,5.0
THUCNews/星座/405703.txt,星座,29.0
THUCNews/星座/403202.txt,星座,27.0
THUCNews/星座/403383.txt,星座,26.0
THUCNews/星座/403921.txt,星座,5.0
THUCNews/星座/405049.txt,星座,10.0
THUCNews/星座/405660.txt,星座,14.0
THUCNews/星座/403724.txt,星座,4.0
THUCNews/星座/403191.txt,星座,10.0
THUCNews/星座/403535.txt,星座,4.0
THUCNews/星座/405536.txt,星座,13.0
THUCNews/星座/405842.txt,星座,9.0
THUCNews/星座/404207.txt,星座,5.0
THUCNews/星座/402876.txt,星座,15.0
THUCNews/星座/404520.txt,星座,7.0
THUCNews/星座/404883.txt,星座,4.0
THUCNews/星座/402955.txt,星座,4.0
THUCNews/星座/405696.txt,星座,14.0
THUCNews/星座/406093.txt,星座,23.0
THUCNews/星座/404499.txt,星座,10.0
THUCNews/星座/405036.txt,星座,6.0
THUCNews/星座/405202.txt,星座,5.0
THUCNews/星座/404318.txt,星座,5.0
THUCNews/星座/405073.txt,星座,5.0
THUCNews/星座/406327.txt,星座,29.0
THUCNews/星座/406400.txt,星座,32.0
THUCNews/星座/406405.txt,星座,39.0
THUCNews/星座/404382.txt,星座,6.0
THUCNews/星座/406110.txt,星座,39.0
THUCNews/星座/402972.txt,星座,8.0
THUCNews/星座/404615.txt,星座,8.0
THUCNews/星座/405616.txt,星座,14.0
THUCNews/星座/403606.txt,星座,6.0
THUCNews/星座/405362.txt,星座,6.0
THUCNews/星座/405436.txt,星座,23.0
THUCNews/星座/406096.txt,星座,27.0
THUCNews/星座/405907.txt,星座,13.0
THUCNews/星座/406396.txt,星座,6.0
THUCNews/星座/403976.txt,星座,8.0
THUCNews/星座/403977.txt,星座,6.0
THUCNews/星座/403155.txt,星座,15.0
THUCNews/星座/404088.txt,星座,9.0
THUCNews/星座/404705.txt,星座,5.0
THUCNews/星座/405495.txt,星座,44.0
THUCNews/星座/403219.txt,星座,10.0
THUCNews/星座/404548.txt,星座,6.0
THUCNews/星座/403675.txt,星座,5.0
THUCNews/星座/404733.txt,星座,6.0
THUCNews/星座/403472.txt,星座,4.0
THUCNews/星座/405786.txt,星座,39.0
THUCNews/星座/403341.txt,星座,9.0
THUCNews/星座/405862.txt,星座,76.0
THUCNews/星座/403000.txt,星座,37.0
THUCNews/星座/405138.txt,星座,5.0
THUCNews/星座/405542.txt,星座,28.0
THUCNews/星座/403186.txt,星座,11.0
THUCNews/星座/405136.txt,星座,5.0
THUCNews/星座/403115.txt,星座,12.0
THUCNews/星座/402936.txt,星座,8.0
THUCNews/星座/403319.txt,星座,40.0
THUCNews/星座/403692.txt,星座,4.0
THUCNews/星座/406107.txt,星座,13.0
THUCNews/星座/403916.txt,星座,4.0
THUCNews/星座/404323.txt,星座,5.0
THUCNews/星座/404009.txt,星座,6.0
THUCNews/星座/404072.txt,星座,6.0
THUCNews/星座/404194.txt,星座,12.0
THUCNews/星座/403574.txt,星座,4.0
THUCNews/星座/402906.txt,星座,9.0
THUCNews/星座/403052.txt,星座,13.0
THUCNews/星座/403196.txt,星座,26.0
THUCNews/星座/405682.txt,星座,64.0
THUCNews/星座/404767.txt,星座,5.0
THUCNews/星座/402990.txt,星座,30.0
THUCNews/星座/405780.txt,星座,12.0
THUCNews/星座/404757.txt,星座,5.0
THUCNews/星座/403153.txt,星座,17.0
THUCNews/星座/404407.txt,星座,11.0
THUCNews/星座/403434.txt,星座,3.0
THUCNews/星座/403274.txt,星座,18.0
THUCNews/星座/405963.txt,星座,13.0
THUCNews/星座/405891.txt,星座,39.0
THUCNews/星座/403717.txt,星座,7.0
THUCNews/星座/403832.txt,星座,4.0
THUCNews/星座/403730.txt,星座,4.0
THUCNews/星座/403024.txt,星座,13.0
THUCNews/星座/403602.txt,星座,4.0
THUCNews/星座/404761.txt,星座,5.0
THUCNews/星座/404964.txt,星座,10.0
THUCNews/星座/404281.txt,星座,7.0
THUCNews/星座/403920.txt,星座,5.0
THUCNews/星座/402945.txt,星座,13.0
THUCNews/星座/404735.txt,星座,5.0
THUCNews/星座/403149.txt,星座,15.0
THUCNews/星座/403933.txt,星座,7.0
THUCNews/星座/404313.txt,星座,7.0
THUCNews/星座/404271.txt,星座,5.0
THUCNews/星座/404952.txt,星座,9.0
THUCNews/星座/406225.txt,星座,17.0
THUCNews/星座/404890.txt,星座,4.0
THUCNews/星座/403220.txt,星座,9.0
THUCNews/星座/404657.txt,星座,8.0
THUCNews/星座/405554.txt,星座,14.0
THUCNews/星座/405419.txt,星座,28.0
THUCNews/星座/406394.txt,星座,15.0
THUCNews/星座/404611.txt,星座,5.0
THUCNews/星座/404580.txt,星座,6.0
THUCNews/星座/405487.txt,星座,10.0
THUCNews/星座/403735.txt,星座,4.0
THUCNews/星座/406284.txt,星座,16.0
THUCNews/星座/406209.txt,星座,33.0
THUCNews/星座/403800.txt,星座,8.0
THUCNews/星座/403737.txt,星座,4.0
THUCNews/星座/404983.txt,星座,4.0
THUCNews/星座/403789.txt,星座,4.0
THUCNews/星座/403982.txt,星座,9.0
THUCNews/星座/403298.txt,星座,11.0
THUCNews/星座/405458.txt,星座,27.0
THUCNews/星座/406091.txt,星座,27.0
THUCNews/星座/405306.txt,星座,5.0
THUCNews/星座/405640.txt,星座,12.0
THUCNews/星座/405817.txt,星座,61.0
THUCNews/星座/404510.txt,星座,5.0
THUCNews/星座/403421.txt,星座,3.0
THUCNews/星座/403993.txt,星座,5.0
THUCNews/星座/403330.txt,星座,12.0
THUCNews/星座/406340.txt,星座,15.0
THUCNews/星座/405708.txt,星座,14.0
THUCNews/星座/405212.txt,星座,26.0
THUCNews/星座/405983.txt,星座,13.0
THUCNews/星座/406346.txt,星座,15.0
THUCNews/星座/403727.txt,星座,4.0
THUCNews/星座/405830.txt,星座,51.0
THUCNews/星座/406001.txt,星座,15.0
THUCNews/星座/405322.txt,星座,5.0
THUCNews/星座/403527.txt,星座,4.0
THUCNews/星座/406369.txt,星座,31.0
THUCNews/星座/405713.txt,星座,28.0
THUCNews/星座/405794.txt,星座,13.0
THUCNews/星座/404201.txt,星座,7.0
THUCNews/星座/405728.txt,星座,48.0
THUCNews/星座/405213.txt,星座,27.0
THUCNews/星座/406418.txt,星座,23.0
THUCNews/星座/404282.txt,星座,5.0
THUCNews/星座/403573.txt,星座,4.0
THUCNews/星座/405468.txt,星座,39.0
THUCNews/星座/406276.txt,星座,9.0
THUCNews/星座/404110.txt,星座,4.0
THUCNews/星座/402923.txt,星座,23.0
THUCNews/星座/404600.txt,星座,5.0
THUCNews/星座/403392.txt,星座,3.0
THUCNews/星座/404081.txt,星座,7.0
THUCNews/星座/405643.txt,星座,13.0
THUCNews/星座/404654.txt,星座,5.0
THUCNews/星座/403988.txt,星座,5.0
THUCNews/星座/404033.txt,星座,6.0
THUCNews/星座/403864.txt,星座,5.0
THUCNews/星座/402914.txt,星座,14.0
THUCNews/星座/404377.txt,星座,5.0
THUCNews/星座/406070.txt,星座,45.0
THUCNews/星座/406160.txt,星座,27.0
THUCNews/星座/403284.txt,星座,8.0
THUCNews/星座/404591.txt,星座,6.0
THUCNews/星座/405894.txt,星座,83.0
THUCNews/星座/404418.txt,星座,12.0
THUCNews/星座/406173.txt,星座,6.0
THUCNews/星座/404489.txt,星座,5.0
THUCNews/星座/404832.txt,星座,8.0
THUCNews/星座/403275.txt,星座,8.0
THUCNews/星座/404353.txt,星座,5.0
THUCNews/星座/402860.txt,星座,12.0
THUCNews/星座/405632.txt,星座,46.0
THUCNews/星座/405041.txt,星座,4.0
THUCNews/星座/406205.txt,星座,46.0
THUCNews/星座/403701.txt,星座,4.0
THUCNews/星座/405290.txt,星座,13.0
THUCNews/星座/404743.txt,星座,5.0
THUCNews/星座/405961.txt,星座,9.0
THUCNews/星座/403429.txt,星座,3.0
THUCNews/星座/404918.txt,星座,7.0
THUCNews/星座/405762.txt,星座,13.0
THUCNews/星座/403356.txt,星座,30.0
THUCNews/星座/406138.txt,星座,18.0
THUCNews/星座/403514.txt,星座,4.0
THUCNews/星座/403380.txt,星座,4.0
THUCNews/星座/403415.txt,星座,3.0
THUCNews/星座/403886.txt,星座,6.0
THUCNews/星座/404213.txt,星座,6.0
THUCNews/星座/406044.txt,星座,14.0
THUCNews/星座/406321.txt,星座,9.0
THUCNews/星座/405203.txt,星座,4.0
THUCNews/星座/405676.txt,星座,49.0
THUCNews/星座/406361.txt,星座,26.0
THUCNews/星座/405035.txt,星座,6.0
THUCNews/星座/403844.txt,星座,7.0
THUCNews/星座/403728.txt,星座,5.0
THUCNews/星座/405761.txt,星座,28.0
THUCNews/星座/404559.txt,星座,7.0
THUCNews/星座/403532.txt,星座,4.0
THUCNews/星座/406337.txt,星座,8.0
THUCNews/星座/405866.txt,星座,26.0
THUCNews/星座/405579.txt,星座,41.0
THUCNews/星座/403222.txt,星座,10.0
THUCNews/星座/405412.txt,星座,13.0
THUCNews/星座/403715.txt,星座,4.0
THUCNews/星座/403366.txt,星座,8.0
THUCNews/星座/404491.txt,星座,5.0
THUCNews/星座/403452.txt,星座,4.0
THUCNews/星座/404689.txt,星座,5.0
THUCNews/星座/406325.txt,星座,13.0
THUCNews/星座/405052.txt,星座,9.0
THUCNews/星座/404054.txt,星座,5.0
THUCNews/星座/405668.txt,星座,14.0
THUCNews/星座/404467.txt,星座,5.0
THUCNews/星座/403577.txt,星座,4.0
THUCNews/星座/405561.txt,星座,15.0
THUCNews/星座/405100.txt,星座,12.0
THUCNews/星座/405163.txt,星座,5.0
THUCNews/星座/404294.txt,星座,5.0
THUCNews/星座/402951.txt,星座,12.0
THUCNews/星座/405075.txt,星座,6.0
THUCNews/星座/405539.txt,星座,28.0
THUCNews/星座/406015.txt,星座,27.0
THUCNews/星座/403379.txt,星座,15.0
THUCNews/星座/404042.txt,星座,7.0
THUCNews/星座/404763.txt,星座,5.0
THUCNews/星座/403958.txt,星座,6.0
THUCNews/星座/404980.txt,星座,8.0
THUCNews/星座/406200.txt,星座,11.0
THUCNews/星座/404609.txt,星座,5.0
THUCNews/星座/403160.txt,星座,10.0
THUCNews/星座/405575.txt,星座,11.0
THUCNews/星座/405181.txt,星座,7.0
THUCNews/星座/403647.txt,星座,4.0
THUCNews/星座/403127.txt,星座,24.0
THUCNews/星座/403440.txt,星座,5.0
THUCNews/星座/406135.txt,星座,27.0
THUCNews/星座/405872.txt,星座,13.0
THUCNews/星座/405072.txt,星座,5.0
THUCNews/星座/403687.txt,星座,4.0
THUCNews/星座/404333.txt,星座,5.0
THUCNews/星座/404934.txt,星座,27.0
THUCNews/星座/404855.txt,星座,5.0
THUCNews/星座/406296.txt,星座,15.0
THUCNews/星座/404231.txt,星座,6.0
THUCNews/星座/405485.txt,星座,28.0
THUCNews/星座/404907.txt,星座,13.0
THUCNews/星座/405429.txt,星座,30.0
THUCNews/星座/403752.txt,星座,4.0
THUCNews/星座/403318.txt,星座,40.0
THUCNews/星座/402928.txt,星座,117.0
THUCNews/星座/404875.txt,星座,27.0
THUCNews/星座/403074.txt,星座,30.0
THUCNews/星座/405511.txt,星座,27.0
